CustomerID,Age,AnnualIncome,Channel,ProductType,ABTestGroup,PropensityScore,AnnualPremium,Converted,CampaignDate
CUST-04301,45,71744,Paid Search,Term Life,Control,41,0.0,0,2026-01-28
CUST-04302,62,65289,Email,Term Life,Control,9,0.0,0,2026-02-01
CUST-04303,26,39351,Paid Social,Accidental Death,Variant A,51,0.0,0,2026-03-12
CUST-04304,47,65616,Paid Social,Whole Life,Variant A,48,0.0,0,2026-03-27
CUST-04305,59,31629,Email,Whole Life,Variant A,92,0.0,0,2026-04-17
CUST-04306,51,61898,Paid Search,Term Life,Control,37,0.0,0,2026-01-02
CUST-04307,51,105902,Paid Social,Term Life,Control,25,0.0,0,2026-03-13
CUST-04308,49,85571,Paid Social,Whole Life,Control,71,0.0,0,2026-01-07
CUST-04309,57,41922,Email,Term Life,Variant A,72,15.0,1,2026-02-07
CUST-04310,28,63189,Paid Social,Term Life,Variant A,36,15.0,1,2026-02-17
CUST-04311,25,44140,Paid Search,Term Life,Variant A,28,0.0,0,2026-03-26
CUST-04312,41,63437,Email,Term Life,Variant A,39,0.0,0,2026-04-17
CUST-04313,18,91027,Paid Search,Whole Life,Variant A,22,0.0,0,2026-03-27
CUST-04314,56,81325,Email,Term Life,Control,71,0.0,0,2026-04-09
CUST-04315,56,127103,Email,Whole Life,Control,58,19.25,1,2026-03-23
CUST-04316,36,94811,Paid Search,Term Life,Control,30,0.0,0,2026-03-14
CUST-04317,37,70100,Paid Social,Accidental Death,Control,64,15.0,1,2026-04-23
CUST-04318,41,81928,Paid Search,Term Life,Control,92,15.0,1,2026-01-02
CUST-04319,42,59938,Paid Social,Whole Life,Variant A,69,0.0,0,2026-02-11
CUST-04320,43,36812,Paid Social,Whole Life,Control,55,0.0,0,2026-02-11
CUST-04321,48,97644,Paid Social,Term Life,Variant A,64,0.0,0,2026-03-22
CUST-04322,39,90224,Email,Accidental Death,Variant A,63,15.0,1,2026-04-14
CUST-04323,53,58973,Paid Social,Whole Life,Control,80,15.0,1,2026-01-20
CUST-04324,47,71848,Paid Social,Term Life,Control,21,0.0,0,2026-01-06
CUST-04325,34,96023,Email,Term Life,Control,89,0.0,0,2026-01-11
CUST-04326,58,86158,Email,Accidental Death,Control,25,0.0,0,2026-03-10
CUST-04327,25,28422,Paid Search,Whole Life,Variant A,71,0.0,0,2026-04-30
CUST-04328,40,71090,Email,Term Life,Variant A,32,15.0,1,2026-03-15
CUST-04329,53,60809,Paid Search,Term Life,Variant A,93,15.0,1,2026-03-28
CUST-04330,33,92825,Email,Accidental Death,Control,48,0.0,0,2026-04-07
CUST-04331,45,90776,Paid Search,Whole Life,Control,74,0.0,0,2026-02-09
CUST-04332,48,97965,Paid Search,Whole Life,Variant A,66,15.0,1,2026-02-05
CUST-04333,31,37052,Paid Social,Term Life,Control,46,15.0,1,2026-04-13
CUST-04334,41,45397,Paid Social,Whole Life,Control,98,0.0,0,2026-02-20
CUST-04335,40,92852,Paid Search,Term Life,Variant A,26,15.0,1,2026-02-16
CUST-04336,35,50208,Paid Search,Term Life,Control,42,0.0,0,2026-04-08
CUST-04337,69,26964,Paid Social,Whole Life,Variant A,18,0.0,0,2026-01-17
CUST-04338,32,78314,Email,Accidental Death,Control,30,0.0,0,2026-01-26
CUST-04339,54,51319,Paid Search,Term Life,Control,44,15.0,1,2026-02-22
CUST-04340,37,109744,Paid Search,Term Life,Variant A,58,0.0,0,2026-02-17
CUST-04341,28,72404,Paid Social,Whole Life,Variant A,17,0.0,0,2026-01-27
CUST-04342,43,69006,Paid Search,Whole Life,Variant A,98,0.0,0,2026-02-15
CUST-04343,49,55768,Email,Accidental Death,Control,23,0.0,0,2026-03-08
CUST-04344,53,104770,Email,Whole Life,Variant A,46,15.59,1,2026-01-19
CUST-04345,60,73963,Paid Social,Term Life,Control,45,0.0,0,2026-03-13
CUST-04346,75,54787,Paid Search,Accidental Death,Control,54,15.0,1,2026-03-22
CUST-04347,45,45147,Paid Social,Whole Life,Control,7,0.0,0,2026-04-24
CUST-04348,34,63163,Paid Social,Accidental Death,Control,35,0.0,0,2026-03-06
CUST-04349,47,40558,Email,Whole Life,Variant A,80,15.0,1,2026-03-12
CUST-04350,38,90721,Paid Social,Accidental Death,Control,19,0.0,0,2026-02-05
CUST-04351,53,25000,Paid Social,Term Life,Variant A,58,15.0,1,2026-03-08
CUST-04352,26,61512,Paid Social,Term Life,Variant A,57,0.0,0,2026-03-24
CUST-04353,70,80253,Paid Social,Accidental Death,Variant A,49,0.0,0,2026-02-11
CUST-04354,52,73552,Email,Term Life,Variant A,42,0.0,0,2026-04-01
CUST-04355,21,47067,Paid Social,Term Life,Variant A,82,15.0,1,2026-03-08
CUST-04356,33,81506,Paid Social,Whole Life,Control,84,15.0,1,2026-04-08
CUST-04357,51,42849,Paid Search,Accidental Death,Variant A,54,0.0,0,2026-03-10
CUST-04358,56,64440,Paid Social,Term Life,Variant A,28,0.0,0,2026-02-18
CUST-04359,26,81296,Paid Social,Accidental Death,Variant A,21,0.0,0,2026-02-06
CUST-04360,50,76572,Paid Search,Whole Life,Control,22,15.44,1,2026-02-15
CUST-04361,18,48124,Paid Search,Whole Life,Control,46,0.0,0,2026-03-21
CUST-04362,40,94937,Paid Social,Accidental Death,Variant A,21,0.0,0,2026-02-25
CUST-04363,55,67167,Paid Social,Term Life,Control,20,0.0,0,2026-04-29
CUST-04364,35,83574,Paid Social,Term Life,Variant A,89,0.0,0,2026-03-04
CUST-04365,23,103227,Paid Search,Term Life,Control,92,15.0,1,2026-03-19
CUST-04366,43,92938,Paid Social,Whole Life,Control,56,0.0,0,2026-01-30
CUST-04367,34,93003,Paid Search,Whole Life,Variant A,40,0.0,0,2026-04-06
CUST-04368,49,69816,Paid Social,Accidental Death,Control,95,15.0,1,2026-03-04
CUST-04369,31,84848,Paid Search,Whole Life,Control,43,0.0,0,2026-04-25
CUST-04370,32,70339,Paid Search,Whole Life,Control,85,0.0,0,2026-04-19
CUST-04371,18,34766,Paid Search,Whole Life,Variant A,29,0.0,0,2026-03-17
CUST-04372,44,72568,Paid Search,Term Life,Control,46,15.0,1,2026-04-01
CUST-04373,40,71409,Paid Search,Term Life,Control,25,15.0,1,2026-01-26
CUST-04374,27,79593,Paid Search,Accidental Death,Variant A,72,15.0,1,2026-04-22
CUST-04375,44,61800,Paid Social,Term Life,Control,93,0.0,0,2026-04-03
CUST-04376,54,45963,Paid Social,Term Life,Control,63,0.0,0,2026-01-23
CUST-04377,39,81412,Paid Search,Whole Life,Variant A,34,0.0,0,2026-04-23
CUST-04378,45,32168,Email,Term Life,Variant A,61,0.0,0,2026-03-27
CUST-04379,45,101470,Paid Search,Accidental Death,Control,37,0.0,0,2026-01-20
CUST-04380,27,59214,Paid Social,Term Life,Variant A,94,15.0,1,2026-04-12
CUST-04381,66,71138,Paid Search,Term Life,Variant A,93,15.0,1,2026-02-15
CUST-04382,36,78963,Paid Search,Term Life,Control,57,0.0,0,2026-03-21
CUST-04383,49,79767,Paid Social,Whole Life,Variant A,20,0.0,0,2026-01-31
CUST-04384,51,29775,Paid Social,Term Life,Control,53,0.0,0,2026-03-08
CUST-04385,40,85602,Email,Whole Life,Control,92,18.66,1,2026-01-21
CUST-04386,49,72578,Paid Social,Accidental Death,Variant A,9,0.0,0,2026-02-20
CUST-04387,44,49118,Email,Accidental Death,Control,81,0.0,0,2026-02-08
CUST-04388,24,46258,Paid Search,Term Life,Variant A,98,0.0,0,2026-03-04
CUST-04389,38,56648,Paid Search,Term Life,Control,64,15.0,1,2026-03-10
CUST-04390,34,32531,Paid Search,Whole Life,Control,75,0.0,0,2026-01-20
CUST-04391,36,108056,Paid Search,Accidental Death,Control,85,0.0,0,2026-04-29
CUST-04392,26,102153,Paid Social,Accidental Death,Control,59,0.0,0,2026-01-23
CUST-04393,55,76292,Paid Social,Term Life,Variant A,95,15.0,1,2026-04-06
CUST-04394,61,59415,Paid Search,Whole Life,Variant A,39,0.0,0,2026-02-11
CUST-04395,53,60072,Email,Term Life,Variant A,73,0.0,0,2026-03-14
CUST-04396,57,83951,Email,Term Life,Variant A,46,15.0,1,2026-01-03
CUST-04397,37,108945,Paid Search,Term Life,Variant A,73,0.0,0,2026-01-27
CUST-04398,34,50740,Paid Search,Term Life,Variant A,28,0.0,0,2026-04-01
CUST-04399,32,37060,Paid Search,Term Life,Control,75,15.0,1,2026-03-15
CUST-04400,49,103691,Paid Search,Term Life,Variant A,75,15.0,1,2026-03-21
CUST-04401,44,25000,Paid Search,Whole Life,Control,59,0.0,0,2026-01-24
CUST-04402,41,39786,Paid Social,Term Life,Variant A,18,0.0,0,2026-03-28
CUST-04403,57,58828,Paid Search,Whole Life,Variant A,59,0.0,0,2026-01-09
CUST-04404,46,25989,Paid Search,Term Life,Control,19,15.0,1,2026-01-02
CUST-04405,31,92803,Email,Term Life,Variant A,9,15.0,1,2026-01-06
CUST-04406,33,86422,Paid Social,Term Life,Variant A,8,0.0,0,2026-04-11
CUST-04407,50,50630,Email,Term Life,Control,34,0.0,0,2026-04-09
CUST-04408,54,96990,Paid Search,Whole Life,Variant A,88,16.75,1,2026-03-12
CUST-04409,48,101232,Paid Search,Term Life,Control,57,0.0,0,2026-03-20
CUST-04410,64,62170,Paid Social,Whole Life,Variant A,94,15.0,1,2026-01-21
CUST-04411,61,53733,Paid Search,Term Life,Variant A,77,15.0,1,2026-04-12
CUST-04412,47,121490,Paid Search,Whole Life,Control,34,0.0,0,2026-04-10
CUST-04413,31,83029,Paid Social,Whole Life,Control,90,0.0,0,2026-03-28
CUST-04414,26,71408,Paid Social,Term Life,Control,98,0.0,0,2026-01-29
CUST-04415,37,99088,Paid Social,Term Life,Control,88,15.0,1,2026-01-13
CUST-04416,51,72548,Paid Social,Term Life,Control,96,0.0,0,2026-04-29
CUST-04417,63,52359,Paid Social,Whole Life,Variant A,65,15.0,1,2026-03-10
CUST-04418,47,67003,Paid Search,Term Life,Variant A,75,15.0,1,2026-04-21
CUST-04419,56,90966,Paid Search,Whole Life,Variant A,72,0.0,0,2026-04-13
CUST-04420,39,25000,Paid Search,Whole Life,Variant A,96,15.0,1,2026-04-13
CUST-04421,49,57799,Paid Search,Accidental Death,Variant A,59,0.0,0,2026-02-11
CUST-04422,51,99576,Email,Whole Life,Variant A,75,17.44,1,2026-04-19
CUST-04423,18,52203,Paid Social,Whole Life,Variant A,77,15.0,1,2026-04-30
CUST-04424,37,103652,Paid Social,Term Life,Variant A,46,15.0,1,2026-04-17
CUST-04425,53,100368,Paid Search,Accidental Death,Control,81,0.0,0,2026-01-01
CUST-04426,45,63361,Paid Search,Whole Life,Control,33,0.0,0,2026-01-20
CUST-04427,27,50786,Paid Search,Term Life,Variant A,39,0.0,0,2026-02-12
CUST-04428,18,57816,Paid Search,Accidental Death,Control,49,0.0,0,2026-01-01
CUST-04429,37,131615,Paid Search,Term Life,Control,78,15.0,1,2026-04-09
CUST-04430,41,111860,Paid Social,Accidental Death,Variant A,98,15.0,1,2026-02-09
CUST-04431,31,68134,Paid Social,Accidental Death,Variant A,94,0.0,0,2026-04-19
CUST-04432,43,49796,Paid Social,Term Life,Variant A,96,15.0,1,2026-01-07
CUST-04433,48,67926,Paid Social,Whole Life,Control,33,0.0,0,2026-02-04
CUST-04434,50,71095,Email,Term Life,Variant A,74,0.0,0,2026-02-21
CUST-04435,18,33916,Paid Search,Term Life,Variant A,7,0.0,0,2026-02-03
CUST-04436,26,67001,Paid Search,Term Life,Variant A,97,0.0,0,2026-02-19
CUST-04437,38,98060,Paid Search,Whole Life,Control,61,21.38,1,2026-03-10
CUST-04438,48,25000,Paid Social,Term Life,Variant A,70,0.0,0,2026-01-29
CUST-04439,47,85664,Email,Term Life,Control,26,0.0,0,2026-04-24
CUST-04440,47,99369,Paid Search,Whole Life,Variant A,31,15.65,1,2026-04-22
CUST-04441,37,50986,Email,Term Life,Variant A,26,0.0,0,2026-04-01
CUST-04442,38,107354,Email,Term Life,Variant A,78,0.0,0,2026-03-12
CUST-04443,33,47741,Paid Search,Term Life,Variant A,53,0.0,0,2026-01-01
CUST-04444,51,76027,Paid Search,Term Life,Variant A,87,0.0,0,2026-03-14
CUST-04445,30,57330,Paid Social,Term Life,Control,28,0.0,0,2026-04-21
CUST-04446,52,57325,Email,Term Life,Control,31,15.0,1,2026-02-27
CUST-04447,44,49567,Paid Search,Accidental Death,Control,40,0.0,0,2026-03-06
CUST-04448,41,82464,Paid Social,Whole Life,Variant A,21,0.0,0,2026-04-01
CUST-04449,34,86220,Paid Search,Term Life,Variant A,60,15.0,1,2026-01-17
CUST-04450,25,63389,Paid Social,Term Life,Variant A,14,0.0,0,2026-03-03
CUST-04451,34,31000,Paid Social,Term Life,Variant A,58,15.0,1,2026-04-06
CUST-04452,38,75079,Paid Social,Whole Life,Control,85,15.0,1,2026-04-15
CUST-04453,18,75550,Email,Term Life,Control,78,0.0,0,2026-04-29
CUST-04454,39,59582,Email,Term Life,Control,78,15.0,1,2026-04-04
CUST-04455,53,111680,Email,Accidental Death,Variant A,42,0.0,0,2026-03-20
CUST-04456,48,25901,Paid Search,Term Life,Variant A,85,0.0,0,2026-02-11
CUST-04457,36,25000,Paid Social,Term Life,Variant A,94,15.0,1,2026-01-28
CUST-04458,42,46729,Paid Search,Accidental Death,Control,94,0.0,0,2026-04-26
CUST-04459,35,82760,Paid Social,Whole Life,Control,8,0.0,0,2026-01-03
CUST-04460,43,38603,Paid Social,Term Life,Variant A,54,0.0,0,2026-04-02
CUST-04461,60,40475,Paid Social,Whole Life,Control,95,15.0,1,2026-01-05
CUST-04462,53,88775,Paid Social,Term Life,Control,65,15.0,1,2026-03-07
CUST-04463,48,76563,Email,Whole Life,Control,25,15.0,1,2026-02-23
CUST-04464,36,74426,Paid Search,Term Life,Variant A,40,0.0,0,2026-02-07
CUST-04465,50,84535,Paid Social,Accidental Death,Control,50,0.0,0,2026-03-21
CUST-04466,21,54370,Paid Search,Accidental Death,Control,99,15.0,1,2026-02-13
CUST-04467,38,55525,Paid Search,Accidental Death,Variant A,75,15.0,1,2026-03-22
CUST-04468,49,85244,Paid Search,Accidental Death,Control,48,0.0,0,2026-03-17
CUST-04469,50,31377,Email,Whole Life,Control,68,0.0,0,2026-03-31
CUST-04470,50,25000,Email,Term Life,Variant A,22,0.0,0,2026-02-26
CUST-04471,45,54167,Email,Term Life,Variant A,92,15.0,1,2026-04-23
CUST-04472,39,88271,Email,Whole Life,Control,17,0.0,0,2026-04-28
CUST-04473,48,71388,Paid Search,Accidental Death,Control,17,0.0,0,2026-03-12
CUST-04474,30,86432,Paid Search,Term Life,Control,29,0.0,0,2026-01-24
CUST-04475,31,25000,Paid Social,Accidental Death,Variant A,9,0.0,0,2026-03-21
CUST-04476,42,72887,Paid Social,Accidental Death,Variant A,43,0.0,0,2026-03-23
CUST-04477,44,81346,Paid Social,Accidental Death,Control,33,0.0,0,2026-02-28
CUST-04478,20,31230,Paid Search,Accidental Death,Control,61,0.0,0,2026-01-08
CUST-04479,47,86551,Paid Social,Term Life,Control,50,0.0,0,2026-04-01
CUST-04480,51,62212,Paid Social,Term Life,Control,37,15.0,1,2026-03-31
CUST-04481,41,141783,Paid Search,Term Life,Control,92,15.0,1,2026-04-05
CUST-04482,70,25000,Paid Social,Term Life,Variant A,14,15.0,1,2026-03-23
CUST-04483,33,99227,Paid Social,Whole Life,Variant A,62,15.67,1,2026-01-02
CUST-04484,37,55146,Paid Social,Accidental Death,Control,29,0.0,0,2026-02-10
CUST-04485,37,25000,Paid Search,Accidental Death,Variant A,78,15.0,1,2026-03-28
CUST-04486,41,51826,Paid Social,Whole Life,Control,43,15.0,1,2026-02-25
CUST-04487,38,71936,Paid Search,Term Life,Control,20,0.0,0,2026-02-17
CUST-04488,25,90936,Paid Search,Term Life,Variant A,64,15.0,1,2026-04-23
CUST-04489,35,108049,Paid Social,Term Life,Control,32,0.0,0,2026-04-16
CUST-04490,40,100547,Paid Social,Term Life,Variant A,80,0.0,0,2026-01-22
CUST-04491,56,40865,Paid Search,Whole Life,Variant A,48,15.0,1,2026-04-07
CUST-04492,68,93254,Paid Social,Term Life,Variant A,62,0.0,0,2026-04-27
CUST-04493,58,74782,Paid Social,Term Life,Variant A,36,15.0,1,2026-01-18
CUST-04494,32,48634,Paid Social,Term Life,Control,67,0.0,0,2026-03-20
CUST-04495,33,59702,Paid Social,Whole Life,Variant A,97,15.0,1,2026-02-10
CUST-04496,40,47253,Paid Social,Term Life,Control,49,0.0,0,2026-03-08
CUST-04497,63,65927,Paid Social,Term Life,Variant A,57,0.0,0,2026-02-17
CUST-04498,40,46758,Paid Search,Term Life,Variant A,65,0.0,0,2026-01-23
CUST-04499,26,39300,Paid Search,Accidental Death,Variant A,54,0.0,0,2026-04-21
CUST-04500,35,76977,Paid Social,Term Life,Variant A,31,0.0,0,2026-01-02
CUST-04501,51,80718,Paid Social,Whole Life,Variant A,30,0.0,0,2026-04-16
CUST-04502,50,60310,Paid Social,Whole Life,Variant A,7,0.0,0,2026-01-04
CUST-04503,39,99191,Paid Search,Whole Life,Variant A,94,15.0,1,2026-01-26
CUST-04504,50,58489,Paid Search,Accidental Death,Control,43,15.0,1,2026-01-19
CUST-04505,18,57430,Paid Social,Term Life,Variant A,69,15.0,1,2026-02-18
CUST-04506,43,81512,Paid Search,Term Life,Variant A,39,15.0,1,2026-03-15
CUST-04507,52,61689,Paid Social,Term Life,Variant A,57,0.0,0,2026-03-27
CUST-04508,32,67119,Paid Search,Whole Life,Variant A,95,15.0,1,2026-02-22
CUST-04509,31,25000,Paid Social,Term Life,Control,50,0.0,0,2026-01-06
CUST-04510,19,65417,Email,Term Life,Control,72,15.0,1,2026-03-03
CUST-04511,61,25000,Paid Search,Whole Life,Variant A,87,0.0,0,2026-01-01
CUST-04512,33,34476,Paid Social,Whole Life,Control,26,15.0,1,2026-04-17
CUST-04513,44,31616,Paid Search,Term Life,Variant A,64,0.0,0,2026-01-16
CUST-04514,49,38935,Paid Social,Whole Life,Variant A,10,0.0,0,2026-04-30
CUST-04515,60,51278,Paid Social,Whole Life,Control,56,15.0,1,2026-02-21
CUST-04516,40,52837,Paid Social,Term Life,Variant A,77,0.0,0,2026-01-07
CUST-04517,35,81606,Paid Social,Term Life,Variant A,79,15.0,1,2026-03-29
CUST-04518,44,70559,Email,Whole Life,Control,90,15.0,1,2026-02-04
CUST-04519,57,25000,Paid Search,Whole Life,Variant A,77,0.0,0,2026-03-19
CUST-04520,39,67082,Paid Search,Term Life,Control,33,0.0,0,2026-03-09
CUST-04521,30,72956,Email,Term Life,Variant A,47,15.0,1,2026-04-15
CUST-04522,23,56785,Paid Social,Whole Life,Control,78,15.0,1,2026-01-15
CUST-04523,27,63477,Email,Accidental Death,Variant A,38,0.0,0,2026-04-18
CUST-04524,52,69757,Paid Social,Whole Life,Control,35,0.0,0,2026-02-26
CUST-04525,38,84114,Email,Term Life,Variant A,90,15.0,1,2026-04-22
CUST-04526,34,25628,Paid Social,Term Life,Variant A,50,0.0,0,2026-01-23
CUST-04527,33,58892,Paid Social,Accidental Death,Control,8,0.0,0,2026-03-24
CUST-04528,43,102708,Email,Term Life,Variant A,6,0.0,0,2026-03-19
CUST-04529,39,100416,Paid Social,Accidental Death,Variant A,9,0.0,0,2026-04-01
CUST-04530,38,86273,Paid Search,Accidental Death,Variant A,50,0.0,0,2026-04-10
CUST-04531,58,78420,Paid Search,Term Life,Variant A,83,15.0,1,2026-04-29
CUST-04532,60,106365,Paid Search,Accidental Death,Variant A,23,0.0,0,2026-04-12
CUST-04533,22,112946,Paid Search,Term Life,Variant A,42,0.0,0,2026-03-27
CUST-04534,45,61773,Paid Search,Accidental Death,Control,63,0.0,0,2026-01-11
CUST-04535,32,40764,Paid Social,Term Life,Variant A,83,15.0,1,2026-01-04
CUST-04536,39,58242,Paid Social,Term Life,Variant A,76,0.0,0,2026-02-27
CUST-04537,45,142417,Paid Social,Whole Life,Variant A,24,0.0,0,2026-04-06
CUST-04538,39,25766,Paid Social,Whole Life,Control,80,0.0,0,2026-02-09
CUST-04539,44,53236,Paid Search,Term Life,Control,72,0.0,0,2026-04-15
CUST-04540,50,29682,Paid Search,Whole Life,Variant A,57,0.0,0,2026-02-27
CUST-04541,45,68119,Paid Search,Term Life,Control,59,15.0,1,2026-04-29
CUST-04542,34,34932,Paid Social,Term Life,Control,43,15.0,1,2026-03-29
CUST-04543,34,62281,Paid Search,Term Life,Control,40,15.0,1,2026-04-08
CUST-04544,24,25000,Paid Search,Term Life,Variant A,62,15.0,1,2026-04-26
CUST-04545,31,80440,Paid Social,Term Life,Variant A,19,0.0,0,2026-03-08
CUST-04546,65,95558,Email,Term Life,Variant A,5,0.0,0,2026-02-07
CUST-04547,32,55401,Paid Search,Term Life,Control,99,15.0,1,2026-01-02
CUST-04548,27,61621,Paid Social,Term Life,Control,13,15.0,1,2026-03-28
CUST-04549,45,60914,Paid Social,Term Life,Variant A,27,0.0,0,2026-02-09
CUST-04550,40,69522,Paid Social,Accidental Death,Variant A,56,0.0,0,2026-03-25
CUST-04551,39,64045,Email,Term Life,Control,30,0.0,0,2026-02-25
CUST-04552,58,84202,Paid Search,Accidental Death,Variant A,64,0.0,0,2026-03-13
CUST-04553,48,95825,Paid Search,Whole Life,Control,22,0.0,0,2026-02-04
CUST-04554,35,44648,Email,Whole Life,Variant A,82,0.0,0,2026-02-18
CUST-04555,36,57266,Paid Social,Whole Life,Control,62,15.0,1,2026-04-17
CUST-04556,35,87540,Paid Social,Accidental Death,Variant A,69,0.0,0,2026-03-08
CUST-04557,52,29458,Paid Social,Term Life,Variant A,81,15.0,1,2026-04-06
CUST-04558,38,25000,Paid Social,Whole Life,Control,83,15.0,1,2026-04-05
CUST-04559,20,70657,Email,Whole Life,Variant A,73,15.0,1,2026-02-13
CUST-04560,41,77408,Email,Whole Life,Control,18,0.0,0,2026-04-20
CUST-04561,23,46942,Paid Social,Accidental Death,Control,82,15.0,1,2026-01-31
CUST-04562,68,50533,Paid Search,Term Life,Control,50,0.0,0,2026-03-06
CUST-04563,30,45995,Email,Whole Life,Variant A,73,15.0,1,2026-03-17
CUST-04564,40,43326,Paid Search,Whole Life,Control,79,15.0,1,2026-01-18
CUST-04565,45,82337,Paid Search,Term Life,Variant A,36,15.0,1,2026-03-29
CUST-04566,38,35487,Email,Term Life,Variant A,55,15.0,1,2026-02-05
CUST-04567,38,58361,Paid Search,Whole Life,Variant A,73,15.0,1,2026-03-03
CUST-04568,47,42366,Paid Search,Accidental Death,Control,19,0.0,0,2026-01-29
CUST-04569,60,28617,Paid Search,Term Life,Control,57,15.0,1,2026-03-30
CUST-04570,51,86754,Email,Accidental Death,Control,75,0.0,0,2026-01-23
CUST-04571,59,52004,Paid Social,Term Life,Control,73,15.0,1,2026-01-03
CUST-04572,29,69711,Paid Social,Term Life,Variant A,98,0.0,0,2026-01-30
CUST-04573,45,27298,Paid Search,Term Life,Variant A,19,0.0,0,2026-03-22
CUST-04574,43,46451,Paid Social,Term Life,Control,34,15.0,1,2026-02-14
CUST-04575,46,83902,Paid Social,Term Life,Variant A,82,0.0,0,2026-02-18
CUST-04576,58,129681,Paid Search,Term Life,Control,28,0.0,0,2026-04-04
CUST-04577,39,25000,Paid Social,Whole Life,Control,92,0.0,0,2026-04-23
CUST-04578,37,59972,Paid Search,Whole Life,Variant A,39,0.0,0,2026-01-19
CUST-04579,48,75307,Email,Term Life,Variant A,73,15.0,1,2026-03-05
CUST-04580,20,49597,Paid Social,Term Life,Variant A,16,0.0,0,2026-01-05
CUST-04581,39,86238,Email,Term Life,Variant A,88,15.0,1,2026-04-14
CUST-04582,40,43331,Paid Search,Whole Life,Control,50,15.0,1,2026-02-25
CUST-04583,30,68846,Paid Social,Term Life,Variant A,73,0.0,0,2026-02-03
CUST-04584,54,51948,Paid Social,Term Life,Variant A,40,15.0,1,2026-03-14
CUST-04585,29,95485,Paid Social,Accidental Death,Variant A,89,15.0,1,2026-04-13
CUST-04586,40,48090,Email,Accidental Death,Variant A,52,15.0,1,2026-02-17
CUST-04587,45,56203,Paid Search,Term Life,Control,71,0.0,0,2026-04-18
